bedrooms,bathrooms,area,age,price
3,2.5,1613,2014,386591
3,2.5,3565,1999,373000
2,1.5,4680,1908,368000
2,1,2334,1945,367000
4,2.75,9300,1945,366500
3,1,189486,1960,359950
3,2.25,7200,1985,350000
4,2.5,8601,2003,339000
4,2,7800,1906,333000
3,2.5,7757,1990,320000
4,1.75,8045,1976,319950
3,1,7500,1960,307000
3,1.75,12247,1981,305000
5,3,9752,2007,298450
3,2.75,7900,1978,296500
4,2.5,7280,1988,290000
5,1.5,7700,1962,290000
4,1.75,13629,1955,285000
1,1.5,3211,1982,285000
3,2.5,9675,1993,280000
3,2.5,1916,2005,280000
2,1,9912,1980,256500
4,1.5,8250,1953,251200
3,2.25,7941,1986,247000
2,2,3128,2005,241000
2,1,9612,1981,225000
2,2.25,2040,1979,215000
3,1,7275,1970,215000
3,1,21043,1942,210000
2,1,4743,1942,141800
3,1,7620,1954,137000
2,1,5000,1941,110700
4,3.5,16953,1962,1800000
4,3.75,4545,1926,1740000
3,1.75,8965,1957,1690000
4,3.5,74052,2001,1300000
4,2,7861,1970,1280000
4,3.5,16643,1995,1210000
6,3,3192,1919,1130000
3,2,6888,1939,1100000
4,2.75,13777,1926,978000
4,3.5,5086,2008,953007
4,2.25,41984,1967,925000
4,2.25,13875,1938,879950
4,2.75,8097,2014,860000
3,1.5,1050,1915,792000
4,3.5,4684,2009,785000
3,2.25,1204,2014,772000
4,2.25,12100,1976,765000
4,1.75,13300,1987,760000
6,2,4505,1952,755000
3,2.5,10773,1992,749950
4,2.5,7331,2004,730000
2,1,4000,1923,710000
4,1,4021,1921,700000
4,2.5,7945,2006,699000
4,3,28300,1954,675000
3,2.25,10260,1987,675000
4,2.5,12028,1982,639000
4,2.5,8048,2007,625000
3,2.5,9041,2004,620000
3,2.5,4105,1992,619500
4,2.75,13193,1965,615000
3,2.5,4975,2014,599950
5,2.25,12478,1977,598000
4,1.75,6060,1926,575000
2,1.75,4025,1908,570000
3,2.5,158558,1987,555000
3,2.5,5802,2001,551000
3,1.5,4773,1941,525000
4,3.5,10000,1942,520000
4,2,9350,1967,519900
4,2.5,8765,2006,515000
3,2,8118,1963,507500
3,2.5,1200,2008,500000
5,3.5,43560,1989,499950
4,1.75,4300,1925,494000
3,1,8190,1946,490000
5,3.5,2975,2015,490000
2,1.75,5120,1951,483945
4,2.75,3960,1986,480000
3,2.5,889,2008,479000
4,1.75,7775,1950,475000
3,2.25,1213,2005,467000
1,2.25,10350,1976,458000
4,1,3760,1900,452000
3,1.5,44866,1953,450000
2,1.75,4000,1948,440000
3,1.5,1443,2007,440000
3,2,251341,2003,439000
3,1.75,4500,1906,430000
4,2.5,8494,2004,426000
4,1.75,6909,1941,423000
2,1,60113,1943,415000
3,2.25,2377,2008,415000
3,2.5,3168,2014,409316
5,2.5,4781,2001,405000
2,1,6375,1945,396675
3,1.5,2940,1920,395000
4,2.25,14258,1965,390000
4,1,4440,1929,387500
2,2.25,1280,2012,387000
3,1.5,9630,1959,385000
3,2.5,4000,2003,384000
4,3,9764,2002,380000
3,1.75,1468,2008,380000
2,1,4000,1947,376000
4,1.75,10523,1922,372500
4,2.25,6953,1999,350000
5,3.5,5120,1903,345600
3,1.5,11200,1954,345000
3,1,10050,1967,335000
2,1,8308,1948,330000
3,1,43124,1959,330000
4,2.5,3680,2013,329995
3,2.5,4905,2004,329900
4,2.5,6765,1947,329000
6,3,7200,1966,326000
4,2.25,9680,1959,325000
3,1.75,7225,1965,320000
3,2.25,31626,1987,315000
2,1,6969,1955,315000
3,1,7500,1918,309000
2,2.5,2656,2009,305000
3,1,9900,1955,300000
3,1,7735,1967,300000
6,5.25,5682,1978,300000
3,1,8000,1950,299950
3,1.75,9788,1964,291000
3,1.75,10716,1969,290000
3,2.5,4700,2002,289000
4,2.5,6687,1983,288400
2,1,5340,1906,271310
2,1,8424,1953,268500
3,1.75,7775,1982,263000
4,2.5,6671,1989,260000
3,2,7770,1990,259900
3,1,8625,1957,259000
4,2,7560,1978,250000
4,1.5,6300,1961,250000
2,1,5522,1943,243000
3,1.5,9936,1967,219950
4,1.75,28710,1950,210000
4,2,6025,1978,206000
3,1,5000,1967,200000
1,1,1060,2007,194000
2,1,7692,1926,192500
3,1.75,9628,1969,120750
5,4.75,8401,2005,2700000
3,3.25,7200,2007,1580000
3,2.5,26027,1992,1550000
4,3.25,5800,1909,1510000
4,2.5,3600,2008,1220000
3,2.25,40946,1978,1190000
4,3.25,8519,2007,1130000
2,1.75,8400,1987,1070000
3,4,13095,2009,1030000
4,2.75,6120,1926,1000000
5,4,36450,1977,975000
4,3.25,5420,1963,970000
5,3.75,6000,2006,950000
5,3,13927,1973,895000
4,2.75,9614,1998,815000
4,2.75,13059,1998,744000
3,2.5,1159,2000,720000
4,2.5,247421,2001,712000
4,2.5,46173,1996,700000
4,3.25,7875,2006,700000
4,2.75,8632,1972,691000
4,2.5,6420,1964,668750
4,3.5,13402,1994,655000
4,2.25,6180,1948,635000
4,2.5,48706,1986,625000
4,2.75,14803,1988,619420
4,2.5,5226,2001,600000
3,2.25,9053,1987,600000
4,2.5,5776,1998,589000
3,2.5,6093,1999,567000
3,2.25,3600,1998,556000
3,3,1168,2007,556000
5,3.25,1074218,1931,542500
3,1.75,62290,1983,540000
3,2,1691,2007,540000
4,2.5,5790,1994,535800
2,1,4841,1939,535000
3,2.75,10362,1998,525000
3,1,4000,1948,525000
4,2.5,11446,1992,520000
3,2.5,7604,1990,512500
3,3.5,6250,1997,495000
4,2,2250,1909,475000
4,2,6150,1945,452000
2,1,4000,1940,450000
4,2.25,12007,1979,442000
3,1,3000,1906,430000
3,2.75,11160,1994,430000
3,2.5,49928,1985,429000
1,1,40946,1945,420850
3,2,4421,2007,413800
3,1.75,9620,1962,405000
3,1.75,12446,1967,396450
3,2.25,1471,2003,389999
3,2,7947,1961,385500
5,2.25,11965,1990,382000
3,1.75,9416,1961,374000
3,2.5,7484,1988,368250
2,0.75,7710,1909,360000
3,2.5,1131,2009,360000
3,1.5,7790,1969,350000
4,2.75,5453,2002,344500
4,2.5,4228,2014,334990
3,2.25,10500,1995,332500
3,1,9126,1969,330000
3,1,6750,1947,325000
4,2.25,9000,1978,318989
2,1,13700,1949,300000
3,2.5,6014,2002,299900
2,1,5240,1925,299800
3,2.25,3230,1997,288400
3,1.75,6000,1935,285000
3,2.5,6326,1993,275000
3,1.75,10905,1957,270000
6,2,8797,1977,260000
3,2.5,8991,1969,256750
3,1.5,9039,1973,255000
3,2,7258,1984,250000
2,1,5500,1947,249900
3,1.5,23819,1953,246000
2,1.75,7200,1993,240000
5,2,6120,1941,230000
2,1,111949,1940,225000
3,1,9126,1956,220000
4,2.5,8005,1993,220000
3,1,7874,1956,218000
3,1,4842,1916,210000
4,1,5200,1945,200000
4,2,8120,1950,199000
3,1.75,7350,1981,195000
2,1,3899,1972,195000
2,1.75,7600,1980,189650
3,1.75,13056,1962,175000
3,1,25000,1966,150000
4,5.5,10320,2008,2150000
3,2.5,12824,1966,1600000
3,1.75,7200,1973,1180000
3,2.75,12130,1987,1170000
6,4.5,219542,1996,1150000
4,3,9200,1976,1080000
4,3.25,35021,1983,1050000
4,2.5,12590,1988,1050000
4,3.75,5474,2007,1050000
4,3,18687,1996,1000000
4,2.75,4000,1912,940000
3,1.5,4800,1907,926300
4,3.25,10890,1963,910000
4,3.25,6744,1923,850000
4,2.75,6000,1950,805000
4,2.5,8001,1987,770000
4,2.5,18199,1998,749000
3,2,3207,1916,677000
4,2.5,17388,1996,665000
3,2.5,4332,2010,660000
3,2.5,10496,1989,657500
4,1.75,8520,1954,657000
4,2.5,12394,1999,655000
4,1.75,7005,1947,648360
4,2.5,13978,1977,635700
3,1.75,12558,1984,625000
4,2.5,8107,2000,622500
4,2.75,14982,1981,604700
3,1.75,5100,1908,600000
4,3,8240,1968,592500
4,1.75,42200,1950,585000
4,2.25,8140,1977,555000
3,2.25,1596,2002,505000
2,1.75,59612,1948,503000
2,1.75,1750,1904,494400
4,2,5000,1907,492000
5,2.25,9600,1978,482000
4,2.25,34293,1983,480000
3,2.25,8008,1981,475000
3,2.25,1578,2007,432000
3,2.75,14925,1982,432000
3,3.5,1612,2008,431500
4,3,8936,1990,430000
2,2.5,1588,2007,430000
3,2.25,7221,2006,408000
3,1,6250,1942,400000
2,1,10945,1983,398000
4,2.5,8060,1991,389950
3,1,7300,1956,385000
2,2.5,987,2011,380000
5,3.5,4670,2013,380000
2,1,3330,1918,373500
4,2.75,67518,1965,370000
3,1,4046,1922,361000
3,1.5,885,2008,359000
2,1.75,16470,1977,356000
3,2.25,959,2005,355000
2,1,1600,1979,353250
1,1,1279,2008,353000
4,2.5,3723,2014,349900
3,1,7876,1966,348580
3,1,6109,1951,337000
5,2.25,7900,1986,330000
4,3.5,6202,2005,330000
3,2.5,7208,1994,324000
3,2.25,1292,2010,321000
3,2,10500,1978,320000
3,2.25,844,2007,320000
2,1,5824,1949,319950
3,1.5,7500,1976,307000
4,1.75,169448,1942,305000
3,3,7440,1954,301350
6,2,10812,1943,300000
5,2.5,6000,2006,300000
4,2,10640,1978,295000
1,0.75,14149,1962,275000
4,3,6180,1990,273000
2,1.5,867,2005,270000
3,2.5,3569,2011,259000
4,2.75,7264,1998,254500
2,1,8532,1959,249950
4,2,8000,1967,245000
4,2.5,7403,1988,243500
4,2.25,8300,1973,240000
2,1,11250,1938,235750
3,1,6000,1956,219900
3,1,5330,1969,180000
2,1,4500,1922,180000
4,1.5,7292,1962,180000
2,2.5,2174,1998,168000
2,1,10270,1954,150000
4,3.5,11600,1990,1610000
4,3,5432,1988,1330000
4,3.5,172497,2003,1200000
3,4,42769,1983,1050000
4,3,5854,1967,980000
5,3.25,7452,1999,950000
4,2,13367,1952,945000
4,2.25,9200,1976,902000
3,3.5,217697,2000,900000
4,3.5,196817,1993,799950
4,2.75,7200,2005,788600
4,2.5,9614,1991,782000
3,2.5,9157,1984,735000
4,2.5,36601,1987,675000
4,2,6750,1951,670500
3,2.75,9550,1966,665000
3,1.75,3600,1926,662990
4,4,6250,1940,661254
4,2.75,5700,1951,648475
3,1.75,3975,1926,641000
3,2.5,10092,1984,625000
3,1,8114,1951,607000
3,1,3920,1947,606000
3,2.75,5562,1926,599000
2,1.5,4500,1924,595000
3,2,4572,1931,585000
3,2.5,1173,2008,580000
5,2.5,16905,1991,556000
4,2,12905,1965,554820
3,1,5000,1919,552000
3,2.5,5400,1992,550000
3,2,9152,1959,550000
4,3,213879,1987,549900
3,2.5,7620,1994,535000
4,1.75,5000,1951,530000
1,0.75,59677,1999,527550
3,1.75,3420,1992,526000
2,1,6500,1941,515000
2,2,8282,1924,498000
3,1,2580,1910,478000
3,1.75,8645,1973,467100
4,2.75,20720,1967,465425
3,1.75,5500,1925,464600
3,1.75,2580,1919,462000
3,1,4005,1939,460000
3,2,4080,1923,449950
3,2,8702,1987,445000
4,2.5,10400,1965,440000
4,2.5,12067,2002,439950
4,1.75,9600,1966,433000
3,1.5,9762,1963,416000
3,2,9641,1983,410000
4,3,35621,1989,404000
3,2,1827,2005,402000
3,1.75,12676,1911,399500
4,2.5,7155,1993,388000
3,1,5612,1942,383000
2,1,6380,1940,379000
5,1.75,8399,1942,377691
2,2.5,1468,2006,375000
3,2,1323,2006,360000
3,2,1186,2007,355000
3,2,78408,1964,354800
3,1,11244,1947,350000
4,2.5,8476,1983,335000
4,2.5,6080,1965,334000
3,1,6862,1952,325000
2,1,13500,1946,306000
4,2.5,9898,2001,300000
2,1,7788,1947,300000
4,1.5,15531,1979,275000
3,1.75,7540,1988,258000
3,2,8371,1984,255000
4,1,8960,1943,244000
4,2.5,39639,1970,235000
2,1,1730,2007,235000
2,1,11867,1975,225000
3,1,9633,1982,218000
4,1,11507,1966,200000
2,1,44431,1958,175000
3,1,8645,1955,149000
3,1,10500,1967,132500
2,1,7500,1943,90000
1,0.75,5050,1912,80000
5,4,4443,2004,2000000
4,4.25,68257,1998,1680000
4,2.5,7000,2005,820000
2,1,4320,1924,501000
3,2.5,5782,1989,496700
3,1,3000,1924,479000
3,2.5,4399,2007,440500
4,1.75,9300,1979,372000
4,1.5,10026,1996,347000
3,1.75,6908,1994,245000
2,1,7200,1943,199000
3,3,28000,1981,675000
3,2.5,7410,1955,355300
4,3.5,3435,1984,325000
3,2.5,4200,2003,295000
3,1.75,8459,1991,195000
3,2,35169,1989,880000
4,2.5,8810,2004,690000
2,1.5,19877,1976,460000
3,1.5,1468,1956,379950
3,2.5,4050,2001,370000
4,2.5,3916,2009,346000
3,1,5000,1960,276000
3,1,8800,1972,172500
4,3.25,13000,2000,1800000
5,4.5,14685,2009,1710000
4,3.5,4815,1937,1660000
3,3.25,19000,1985,1600000
4,3.75,5850,1927,1570000
4,3.75,9525,1997,1380000
4,3,11533,2004,1150000
3,2.75,4050,1926,1100000
4,2.5,7200,1921,1050000
3,2.25,6339,1932,994000
5,3,15185,1964,970000
3,3.75,5797,1951,967500
5,4,15200,2005,960000
4,2.25,10687,1978,949880
4,3,29043,1991,857000
4,2.5,50662,1978,830000
4,2.5,7200,1952,800000
3,3,2152,1925,780000
4,2.5,7399,2009,760000
3,2.5,7256,2014,754950
2,2,5400,1902,751750
5,2.75,5211,2004,735000
3,2.5,1987,2004,732000
3,2,4750,1951,730001
4,2.5,12899,1990,725000
3,1.5,4774,1940,725000
2,2.5,5581,2002,715000
4,3,4000,1913,688000
3,2.5,7700,2001,685000
3,2.5,7680,1940,675000
3,3.5,3475,2005,627000
3,2.25,217800,1979,587000
3,1.75,7735,1983,585000
3,1.75,36210,1977,570000
5,4.5,40902,2001,569950
4,4.25,3565,1940,540000
2,1,5527,1951,535000
4,2.5,5600,1921,535000
3,1,3328,1924,529000
3,1.75,78844,1977,527500
5,3,3800,1926,525000
4,2.5,6473,2005,515000
3,2.25,4539,1988,500000
3,3.5,1501,2014,499950
4,2.25,9144,1956,495000
3,2.5,1548,2013,495000
3,2.5,2550,1985,488000
3,1,4945,1943,480000
4,2.75,6270,1978,477000
3,2,11502,1984,475000
4,3.5,234352,1991,475000
2,1,6000,1942,468000
3,2,8640,1967,465000
3,3.5,1431,2006,460000
3,1.75,4030,1925,457500
3,2.5,8252,1998,455600
3,2,10311,1975,455500
4,3.25,5311,2009,450800
4,2.5,8515,1999,450000
3,2.5,5449,2003,445830
3,1.75,12940,1961,438000
3,1,4000,1928,435000
2,1,3780,1910,427000
3,2.25,8868,1964,415000
5,1.5,10226,1961,415000
3,1.75,8100,1949,405000
2,1,6490,1942,405000
2,1,6120,1940,400000
3,3,1051,2009,399950
4,2.5,9292,1979,399000
5,2,10750,1962,389000
3,1.75,8775,1973,375000
3,1.5,7294,1965,375000
2,2.25,835,2009,370000
3,1,9206,1954,360000
3,1,9467,1954,360000
4,2.25,4970,2003,355000
2,1.5,844,2005,345000
4,2,6250,1941,344950
4,1,13372,1955,330000
3,1,5952,1964,329000
3,1,12375,1970,326500
2,1,7683,1942,326100
3,1.75,13095,1983,325000
3,1.75,6205,1948,313000
4,2.5,4473,2003,312900
3,1.5,1374,2004,312000
4,1,9288,1968,305000
3,1,7500,1972,304000
5,1,6400,1955,295832
4,2.5,235063,1973,293000
5,3,7199,2003,292050
4,2.5,6406,2004,283200
3,2.5,15711,1994,282000
3,1,6250,1943,280000
3,1.75,7415,1987,274950
4,2,6600,1967,268000
3,2.5,7741,1983,265000
3,2.5,2700,2014,263900
3,2,8018,2003,260000
3,1,8100,1955,255000
3,1,5250,1971,244000
4,2.5,9600,1961,200000
2,1,9350,1918,160000
4,3,18000,2000,2000000
8,3.5,6480,1959,1970000
4,3.25,7000,1900,1400000
4,3.25,9160,2005,1400000
4,2.5,10800,1946,1290000
4,2.75,6982,1951,1210000
3,2.5,23180,1937,1180000
2,1.75,11900,1950,1100000
7,4,34830,1957,999000
6,2.75,17580,1959,968000
4,2.25,4560,1929,960000
3,2.5,7000,1943,925000
6,2.75,24773,1950,900000
5,1.5,28014,1963,898000
3,2.75,4280,1917,875000
3,2,5400,1906,840500
4,2.75,2800,1906,840000
4,2.5,8405,2000,840000
4,1.75,4000,1924,840000
3,2.5,5503,1995,820000
4,2.25,3800,2001,815000
4,3,209523,1984,799000
4,3.5,8095,2007,782000
3,1.75,9800,1947,745000
2,1.75,4800,1923,740000
4,2.25,46355,1998,740000
3,2.5,5400,2005,739000
2,1.75,5500,1925,700000
4,3.5,5099,2006,700000
4,2.5,7277,2006,681716
3,1,6356,1907,681000
3,2.5,10370,1987,665000
4,2.5,5669,2003,655000
3,2.5,5500,1921,635000
4,2.5,43101,1993,630000
3,2.25,7741,1986,621138
4,2,38141,1960,600000
3,1.75,7416,1967,600000
4,2.75,2750,1917,599000
3,2,6150,1926,590000
3,1,6000,1932,589000
5,2,6000,1945,580000
7,4.5,9066,1978,565000
3,2.5,4270,2006,555000
4,1,34848,1933,550000
4,2.5,10414,1974,544500
3,2.5,12920,1999,537000
3,2.5,4006,1994,535000
4,2.5,7178,2004,515000
3,1.75,4000,1951,510250
4,1.5,8800,1961,510000
4,2.5,4473,2012,499950
4,2.5,4367,2003,490000
3,2,12150,1994,479900
2,3.25,1243,2000,474800
6,3.25,23326,1967,465000
3,2.25,5752,2003,465000
4,3,52983,1991,460000
3,1,4600,1917,450000
3,1.75,6480,1947,438750
3,1.75,5100,1965,432500
3,3.75,7140,1943,430000
2,1.75,6315,2005,429000
4,2.75,9545,1979,425000
3,1.75,22320,1977,420000
3,2.5,3757,2006,395000
3,2,8281,1949,380000
3,1,2296,1908,370000
4,2.5,18645,1995,370000
3,1.5,12240,1963,365000
4,2.5,7204,2008,363000
2,1,3200,1920,355000
3,2.5,9701,1990,355000
2,1,4000,1940,345000
4,2,3132,1910,335000
3,2.75,28000,1958,326000
2,2.5,1609,2005,325000
3,2,3731,1993,315000
3,1,19901,1927,310000
3,2.5,11193,1984,306000
3,1,11776,1968,305000
3,1,9624,1954,299000
2,1,6240,1954,285000
4,1,6250,1964,277000
3,1.5,8960,1953,270000
3,1.75,4127,1918,270000
3,2.5,4400,2007,267000
3,1.5,9600,1966,266200
2,1,8187,1952,254000
3,2,7480,1992,254000
3,2,8640,1968,253400
3,1.75,7958,1996,245100
3,2.5,4030,1999,244615
3,1.75,9645,1979,242000
4,2.25,9485,1989,236000
3,2,24829,1979,225000
3,2.5,6755,1994,225000
3,1.5,7300,1964,224000
3,1,5002,1946,220000
2,1,8865,1943,215000
3,1.75,8075,1983,215000
2,1.5,1157,2007,210000
2,2,3171,1927,189000
2,2,1302,1986,186950
2,1,2699,1996,175000
3,1,10125,1969,168500
2,1,9003,1949,157500
2,1,4222,1942,151000
3,1,7680,1910,150000
2,1,6685,1948,135000
3,1,15600,1978,124740
6,4.25,15682,1999,3100000
4,3.25,21000,1952,2750000
4,3.5,13586,1935,2450000
4,4.25,6000,1909,1430000
5,3.5,13703,1984,1360000
4,3.5,13392,2000,950000
3,2.5,9136,1991,860000
4,2.25,6660,1940,820000
5,3.25,12160,1967,790000
5,3,2440,1911,750500
4,2.25,8680,1959,723000
3,2.5,4555,2006,695000
4,2.5,9904,1990,690000
3,1.75,7313,1960,685000
3,2.25,4000,1927,680000
4,2.75,6707,2000,672500
3,2.5,21587,1992,672000
4,2.75,6166,2008,658000
3,2.5,6050,2008,650880
3,3.25,1229,2008,645000
4,1.75,4240,1921,635200
4,2,3400,1915,619000
4,2.5,6850,1999,602500
3,1.75,19876,1993,600000
3,2,5000,1928,595000
4,2.5,22594,1996,565000
5,2,9488,1900,550000
3,1.5,5085,1940,540000
3,2.5,1016,2003,535000
3,1,6420,1944,529000
5,2.5,9216,2003,525000
3,3,5238,1989,525000
3,1.5,3800,1929,510000
3,2,54014,1988,503000
4,1,4300,1916,485000
3,1,7800,1924,475300
6,2.5,14034,1965,472000
4,2.25,10002,1968,452000
4,2,7725,1956,450000
4,2.75,4344,2012,449950
4,1.75,4725,1944,445000
2,1,5000,1951,436500
3,1.75,52256,1985,412000
3,2,14404,1988,405000
5,1.75,10000,1963,405000
2,1,1173,1943,402000
4,1.5,7200,1965,400000
4,2.75,3867,1987,400000
5,2,9747,1962,400000
4,2,12056,1955,400000
2,1,1824,1909,395000
2,1,7000,1952,389000
2,1,4800,1919,367500
4,2.5,22653,2011,350000
4,1.75,7800,1981,349000
3,2.25,8876,1977,332000
3,1.5,5040,1971,329932
2,2.25,905,2006,305000
2,1,423838,1925,302000
2,1,3844,1916,300000
3,2.5,9827,1989,300000
4,2.5,4539,2001,295000
3,1.75,4000,1957,267500
4,1.75,7632,1978,266500
4,2.25,9753,1978,264950
3,1.5,14821,1958,264000
2,1,4120,1928,262000
2,1,26051,1951,250000
3,1.5,11600,1964,246500
4,2,6375,1942,231000
2,1,7560,1958,230000
3,1.75,7617,1986,210000
3,1,6250,1949,155000
3,1,5490,1954,145000
2,1,8580,1918,83000
4,3.5,28078,2000,3710000
4,3.25,20734,1977,2400000
5,3.5,17935,2004,1890000
6,2.75,20000,1977,1390000
3,2.5,6000,1928,1370000
4,2.5,13700,1966,1260000
4,1.75,92347,1970,950000
4,3.5,5000,2014,919204
3,2.25,12095,1983,860000
7,4.5,37607,1982,840000
3,2.5,11964,2009,825500
2,2.25,31491,1947,800000
3,1.75,8400,1947,750000
4,2.75,4674,1976,750000
5,3.75,18897,1937,740000
4,3,4120,1931,735000
4,1.75,7200,1947,715000
4,2.5,3570,1927,700000
4,2.5,5100,2013,685000
4,2.5,11375,1946,659000
4,2.25,8470,1983,655000
2,2.5,2500,1994,650000
2,1,5202,1909,645500
3,2.5,10082,1987,642000
4,2.5,8780,1992,642000
4,3.25,25639,1989,625000
4,2,50233,1966,568000
3,1.5,7350,1953,560000
4,2.5,4738,2012,545000
3,2.5,9906,1988,530000
4,2.75,6019,2013,499431
3,1.75,5405,1947,490000
3,2.5,19821,1994,489000
2,2,54450,1983,475000
4,2.25,20349,1977,465000
3,1.75,11000,1951,459900
5,2.5,23265,1957,458000
5,2.75,4000,1973,427000
3,1.75,3000,1900,425000
3,1.75,44000,1989,425000
3,2.25,8058,1974,425000
2,1.75,4664,2004,415000
2,1,4800,1911,399000
4,2.5,5000,2002,395000
3,2,7560,1991,386000
3,1,4800,1901,385000
3,2.5,3690,2000,384950
3,1,9800,1971,374000
3,2,8509,1959,369000
3,2.25,4522,2009,365250
2,1,5000,1942,356700
3,2.5,7278,1990,349900
2,1,4776,1942,332000
2,2.5,1546,2007,330000
3,1.75,10230,1961,325000
4,2.5,7200,1994,322000
3,2,1716,1981,315000
3,1,9525,1955,299950
2,1,7560,1919,280000
3,1.75,5850,1980,260000
4,1,5000,1957,249950
3,2,6000,1900,240000
3,2,7352,1992,196440
3,2.25,11745,1978,190000
2,1.5,3568,1976,168000
3,2.5,12028,1996,693000
3,2.25,40910,1984,660000
3,2.25,1146,2014,615000
4,2.5,6256,1992,587000
5,2.75,13189,1987,538888
3,2.5,3480,2004,289950
5,3,8239,1982,1600000
4,3.5,7232,1926,1510000
4,2,16475,1953,843500
4,1.75,9900,1978,660000
3,1.75,7330,1974,459000
1,1,4000,1918,250000
3,1.75,12000,1960,243000
4,3.5,8510,2003,1970000
5,3.25,13238,1972,1250000
3,2.5,5750,2003,1040000
3,2.5,5832,1998,1000000
3,1.75,5400,1912,985000
4,2.5,5000,1938,965000
3,2.25,43560,1969,955000
4,2.75,12880,2014,939000
4,3,21780,1980,870000
3,1.75,6272,1960,820000
4,1.5,4337,1917,809000
2,2.5,6327,2003,802000
3,3,39640,1991,789000
4,2,6000,1939,730000
4,2.5,7869,2001,725995
4,3.25,186846,1993,687000
3,1.5,9990,1961,686000
3,2.25,9002,1988,675000
4,2.5,5500,1999,668500
4,2.5,10000,1987,665000
4,2.25,4600,1932,661000
3,2.5,3475,2006,653000
4,2.5,14400,1963,645000
3,2.5,4166,1940,635000
3,2,5000,1920,629000
4,2.5,9070,1985,615000
5,2.5,3839,1962,610000
5,2.75,36250,1977,585083
4,2.5,7064,1988,580000
3,2.75,7519,1981,568500
3,2.75,5569,2004,559900
3,2,5040,1925,550000
3,2.5,3035,1926,550000
3,1.5,8203,1910,544000
4,1.75,4240,1925,540000
3,2.5,9626,1984,535000
4,2.5,7631,2006,525000
3,2,5525,1941,500000
3,1.75,6250,1978,492000
3,2,15500,1982,472500
3,1,4250,1948,469000
3,1.75,7004,1965,465500
2,1,6000,1941,455000
2,1,5720,1947,455000
2,1,6800,1947,440150
4,2.75,11034,1967,440000
2,2,12282,1909,439900
3,1.5,6900,1956,439800
3,2.5,6460,2002,432500
2,1,4802,1947,430000
4,2.75,9915,1976,411000
4,1.75,11875,1969,410000
2,1.75,4234,1920,405000
3,1.5,8880,1963,404000
3,2.5,936,2006,400000
1,1,3000,1911,395000
3,2.25,1290,2004,391000
2,1,4800,1950,380000
3,1.75,8301,1967,366000
3,2.5,7836,1990,350000
3,1.75,5650,1963,345000
2,2.5,1366,2005,342000
3,1.5,13200,1970,327000
5,2.5,21441,1978,320000
3,2.25,8721,1987,316000
3,1,6634,1952,315000
2,1.5,2980,1988,305000
3,1,13475,1950,305000
4,2.5,7476,2003,300000
3,2.5,3600,2010,298000
3,2.5,4828,2002,290000
2,2.5,1073,2011,285000
3,2,4500,2008,275000
3,1,8820,1958,274950
4,2.5,8497,1998,270000
4,2,7560,1978,250000
3,1,7245,1969,199950
1,1,6000,1940,155000
4,3.5,10125,1985,1300000
4,3.75,3200,1925,1100000
4,2,6000,1950,1100000
4,3.75,12320,2001,1070000
4,2.25,5350,1958,975000
5,2.75,10257,1993,960000
4,3,9150,1981,960000
5,3.5,9680,1980,941500
4,2.5,4000,1908,930000
2,2.5,11214,2006,930000
4,2.25,12384,1970,875000
3,1.75,3850,1911,850000
5,1,4623,1905,847000
4,2.75,4000,1930,835000
3,3,10521,2004,830000
3,2.25,3500,1910,785200
3,2.5,54059,1987,770000
